from_airport_iata,to_airport_iata,days_of_week,departure_time,arrival_time,flight_duration,flight,airline_iata,aircraft_iata
LHR,HKG,1234567,21:55,17:40,11:45,BA27,BA,744
LHR,HKG,1234567,20:25,16:15,11:50,BA31,BA,744
LHR,HKG,1234567,12:30,8:20,11:50,QF30,QF,744
LHR,HKG,1234567,18:05,13:55,11:50,CX250,CX,744
LHR,HKG,1234567,18:40,14:30,11:50,BA25,BA,744
LHR,HKG,1234567,20:50,17:10,12:20,CX256,CX,343
LHR,HKG,1234567,22:10,18:00,11:50,CX254,CX,744
LHR,HKG,134567,11:30,7:05,11:35,CX252,CX,744
LHR,HKG,2,12:00,7:35,11:35,CX252,CX,744
LHR,HYD,12356,13:40,4:40,9:30,BA277,BA,777
LHR,IAD,1234567,17:00,20:10,8:10,BA293,BA,777
LHR,IAD,1234567,11:05,14:10,8:05,BA217,BA,744
LHR,IAD,1234567,15:45,19:15,8:30,BA265,BA,777
LHR,IAH,134567,14:05,18:20,10:15,BA197,BA,744
LHR,IAH,1234567,14:05,18:20,10:15,BA197,BA,744
LHR,IAH,1234567,10:05,14:15,10:10,BA195,BA,744
LHR,IST,1234567,9:45,15:35,3:50,BA676,BA,767
LHR,IST,1234567,16:05,21:55,3:50,BA680,BA,320
LHR,JFK,1234567,15:15,18:15,8:00,BA113,BA,777
LHR,JFK,123467,18:55,21:50,7:55,BA173,BA,777
LHR,JFK,5,19:00,21:55,7:55,BA173,BA,777
LHR,JFK,123,19:55,22:50,7:55,BA183,BA,744
LHR,JFK,123457,20:00,23:05,8:05,AA141,AA,777
LHR,JFK,2345,18:30,21:35,8:05,AA107,AA,777
LHR,JFK,45,19:55,22:50,7:55,BA183,BA,744
LHR,JFK,123457,19:55,22:50,7:55,BA183,BA,744
LHR,JFK,123457,20:00,23:05,8:05,AA141,AA,777
LHR,JFK,1234567,16:00,18:45,7:45,BA115,BA,744
LHR,JFK,1234567,18:30,21:35,8:05,AA107,AA,777
LHR,JFK,1234567,8:20,10:55,7:35,BA117,BA,744
LHR,JFK,1234567,8:30,11:20,7:50,AA115,AA,777
LHR,JFK,1234567,11:00,13:40,7:40,BA175,BA,744
LHR,JFK,1234567,12:15,15:20,8:05,AA105,AA,777
LHR,JFK,1234567,13:35,16:15,7:40,BA177,BA,744
LHR,JFK,1234567,16:35,19:50,8:15,AA131,AA,777
LHR,JFK,1,18:00,20:45,7:45,BA179,BA,777
LHR,JFK,23467,17:55,20:45,7:50,BA179,BA,777
LHR,JFK,5,18:00,20:50,7:50,BA179,BA,777
LHR,JNB,1234567,17:50,6:35,10:45,BA55,BA,744
LHR,JNB,1234567,20:05,8:50,10:45,BA57,BA,744
LHR,KBP,1234567,8:05,13:25,3:20,BA882,BA,320
LHR,KIX,1234567,15:35,12:50,12:15,JL422,JL,777
LHR,KWI,123467,21:45,6:50,6:05,BA157,BA,777
LHR,KWI,5,22:05,7:05,6:00,BA157,BA,777
LHR,LAD,5,18:35,4:25,8:50,BA77,BA,777
LHR,LAX,1234567,15:10,18:15,11:05,BA269,BA,744
LHR,LAX,1234567,10:15,13:25,11:10,BA279,BA,744
LHR,LAX,1234567,11:10,14:35,11:25,AA137,AA,777
LHR,LAX,1234567,12:00,15:05,11:05,BA283,BA,744
LHR,LCA,1234567,8:20,15:00,4:40,BA662,BA,767
LHR,LED,1234567,9:35,16:00,3:25,BA878,BA,320
LHR,LIN,1234567,7:35,10:35,2:00,BA564,BA,320
LHR,LIN,1234567,11:50,14:55,2:05,BA562,BA,319
LHR,LIN,1234567,15:00,17:55,1:55,BA568,BA,321
LHR,LIN,1234567,17:50,20:50,2:00,BA570,BA,320
LHR,LIS,1234567,7:25,10:00,2:35,BA500,BA,757
LHR,LIS,1234567,15:25,18:00,2:35,BA502,BA,320
LHR,LIS,1234567,18:10,20:50,2:40,BA504,BA,757
LHR,LOS,1234567,10:30,17:55,6:25,BA75,BA,744
LHR,LUN,135,18:25,6:35,10:10,BA255,BA,767
LHR,LYS,1234567,7:45,10:20,1:35,BA360,BA,320
LHR,LYS,1234567,19:10,21:55,1:45,BA364,BA,319
LHR,LYS,134567,15:00,17:40,1:40,BA362,BA,319
LHR,LYS,2,14:55,17:35,1:40,BA362,BA,320
LHR,MAA,12567,9:35,1:00,9:55,BA35,BA,777
LHR,MAD,1234567,17:35,20:55,2:20,IB3171,IB,321
LHR,MAD,123457,13:10,16:30,2:20,BA464,BA,757
LHR,MAD,1234567,13:10,16:30,2:20,BA464,BA,757
LHR,MAD,1234567,6:20,9:40,2:20,IB3169,IB,320
LHR,MAD,1234567,7:25,10:45,2:20,IB3161,IB,321
LHR,MAD,1234567,8:15,11:35,2:20,BA456,BA,320
LHR,MAD,1234567,9:20,12:40,2:20,BA458,BA,757
LHR,MAD,1234567,10:55,14:15,2:20,IB3163,IB,321
LHR,MAD,1234567,12:15,15:35,2:20,IB3175,IB,321
LHR,MAD,1234567,14:25,17:45,2:20,BA460,BA,757
LHR,MAD,1234567,15:25,18:45,2:20,IB3179,IB,320
LHR,MAD,1234567,16:35,19:55,2:20,IB3177,IB,320
LHR,MAD,1234567,18:50,22:10,2:20,IB3167,IB,321
LHR,MAD,1234567,19:40,23:00,2:20,BA462,BA,757
LHR,MAN,245,17:45,18:50,1:05,BA1402,BA,320
LHR,MAN,1345,17:45,18:50,1:05,BA1402,BA,320
LHR,MAN,1234567,7:40,8:45,1:05,BA1384,BA,319
LHR,MAN,1234567,13:40,14:40,1:00,BA1394,BA,320
LHR,MAN,1234567,17:00,18:00,1:00,BA1398,BA,321
LHR,MAN,1234567,19:20,20:20,1:00,BA1404,BA,320
LHR,MAN,12345,6:35,7:35,1:00,BA1382,BA,320
LHR,MAN,12345,8:55,10:00,1:05,BA1386,BA,321
LHR,MAN,12345,15:15,16:15,1:00,BA1396,BA,321
LHR,MCT,1234567,9:30,22:20,8:50,BA73,BA,777
LHR,MEL,1234567,12:30,21:40,22:10,QF30,QF,744
LHR,MEL,1234567,22:00,5:30,21:30,QF10,QF,744
LHR,MEX,135,12:40,18:20,11:40,BA243,BA,744
LHR,MIA,567,11:25,16:20,9:55,AA113,AA,777
LHR,MIA,567,11:25,16:40,10:15,AA113,AA,763
LHR,MIA,5,11:25,16:20,9:55,AA113,AA,777
LHR,MIA,56,11:25,16:40,10:15,AA113,AA,763
LHR,MIA,1234567,9:40,14:25,9:45,BA207,BA,744
LHR,MIA,1234567,9:45,14:45,10:00,AA57,AA,777
LHR,MIA,1234567,13:30,18:20,9:50,BA209,BA,744
LHR,MRU,357,15:40,8:25,11:45,BA123,BA,744
LHR,MUC,23456,12:30,15:20,1:50,BA952,BA,319
LHR,MUC,1234567,15:30,18:25,1:55,BA960,BA,321
LHR,MUC,234567,12:30,15:20,1:50,BA952,BA,319
LHR,MUC,123457,17:25,20:20,1:55,BA956,BA,320
LHR,MUC,123456,7:45,10:40,1:55,BA948,BA,320
LHR,MUC,123456,15:30,18:25,1:55,BA960,BA,321
LHR,MUC,13467,13:55,16:50,1:55,BA954,BA,320
LHR,MUC,12345,12:30,15:20,1:50,BA952,BA,319
LHR,MUC,123457,7:45,10:40,1:55,BA948,BA,320
LHR,MUC,123456,17:25,20:20,1:55,BA956,BA,320
LHR,MUC,1347,13:55,16:50,1:55,BA954,BA,320
LHR,MUC,1234567,9:40,12:30,1:50,BA950,BA,319
LHR,MUC,1234567,19:40,22:40,2:00,BA958,BA,319
LHR,MUC,2,13:55,16:45,1:50,BA954,BA,320
LHR,MUC,5,14:00,16:50,1:50,BA954,BA,320
LHR,MXP,1234567,7:50,10:50,2:00,BA572,BA,319
LHR,MXP,1234567,9:55,12:55,2:00,BA576,BA,319
LHR,MXP,1234567,13:25,16:25,2:00,BA566,BA,319
LHR,MXP,1234567,18:50,21:50,2:00,BA574,BA,319
LHR,NAS,23567,9:45,15:00,10:15,BA253,BA,767
LHR,NBO,1234567,10:05,21:35,8:30,BA65,BA,777
LHR,NCE,4,11:05,14:10,2:05,BA354,BA,757
LHR,NCE,567,11:05,14:10,2:05,BA354,BA,757
LHR,NCE,1234567,7:10,10:05,1:55,BA342,BA,757
LHR,NCE,1234567,9:55,12:55,2:00,BA346,BA,757
LHR,NCE,1234567,12:20,15:20,2:00,BA344,BA,757
LHR,NCE,1234567,16:25,19:25,2:00,BA348,BA,757
LHR,NCE,1234567,20:25,23:25,2:00,BA352,BA,757
LHR,NCL,1467,17:30,18:40,1:10,BA1336,BA,320
LHR,NCL,345,17:30,18:40,1:10,BA1336,BA,320
LHR,NCL,467,17:30,18:40,1:10,BA1336,BA,320
LHR,NCL,1234567,9:45,10:55,1:10,BA1326,BA,320
LHR,NCL,1234567,12:45,14:00,1:15,BA1332,BA,320
LHR,NCL,1234567,16:05,17:15,1:10,BA1334,BA,319
LHR,NCL,1234567,20:10,21:20,1:10,BA1338,BA,319
LHR,NCL,123456,7:25,8:30,1:05,BA1324,BA,320
LHR,NRT,1234567,14:35,11:05,11:30,BA7,BA,744
LHR,NRT,56,12:35,9:10,11:35,BA5,BA,744
LHR,NRT,1234567,19:00,16:00,12:00,JL402,JL,773
LHR,ORD,1234567,15:30,18:10,8:40,BA299,BA,777
LHR,ORD,4,16:30,19:25,8:55,AA91,AA,777
LHR,ORD,1234567,16:30,19:25,8:55,AA91,AA,777
LHR,ORD,1234567,10:15,13:10,8:55,AA87,AA,777
LHR,ORD,1234567,11:35,14:15,8:40,BA295,BA,777
LHR,ORD,1234567,14:15,17:05,8:50,AA47,AA,777
LHR,ORD,1234567,16:25,19:35,9:10,BA297,BA,767
LHR,OSL,123457,16:45,20:00,2:15,BA768,BA,319
LHR,OSL,1234567,16:45,20:00,2:15,BA768,BA,319
LHR,OSL,1234567,7:20,10:30,2:10,BA762,BA,320
LHR,OSL,1234567,13:00,16:15,2:15,BA766,BA,320
LHR,OSL,1234567,20:15,23:30,2:15,BA770,BA,319
LHR,OTP,123457,18:40,23:55,3:15,BA884,BA,320
LHR,OTP,1234567,18:40,23:55,3:15,BA884,BA,320
LHR,OTP,1234567,9:25,14:40,3:15,BA886,BA,320
LHR,PEK,123467,16:45,10:30,9:45,BA39,BA,744
LHR,PEK,34,16:45,10:30,9:45,BA39,BA,744
LHR,PEK,12467,16:45,10:30,9:45,BA39,BA,744
LHR,PHL,1234567,17:05,20:30,8:25,BA69,BA,767
LHR,PHL,1234567,11:15,14:15,8:00,BA67,BA,777
LHR,PHX,12456,14:55,18:35,10:40,BA289,BA,744
LHR,PHX,12456,14:55,18:35,10:40,BA289,BA,744
LHR,PHX,7,14:50,18:30,10:40,BA289,BA,744
LHR,PLS,7,9:45,17:30,12:45,BA253,BA,767
LHR,PRG,1234567,8:00,11:00,2:00,BA854,BA,320
LHR,PRG,1234567,14:35,17:40,2:05,BA856,BA,320
LHR,PRG,1234567,19:05,22:05,2:00,BA858,BA,320
LHR,PVG,135,14:15,9:25,11:10,BA169,BA,777
LHR,PVG,13567,14:15,9:25,11:10,BA169,BA,777
LHR,RDU,1234567,11:55,16:10,9:15,AA173,AA,763
LHR,SEA,156,17:10,19:05,9:55,BA53,BA,777
LHR,SEA,123456,14:20,16:01,9:41,BA49,BA,777
LHR,SEA,7,14:20,16:15,9:55,BA49,BA,777
LHR,SFO,1234567,10:40,13:35,10:55,BA285,BA,744
LHR,SFO,1234567,14:25,17:20,10:55,BA287,BA,744
LHR,SIN,1234567,11:15,8:00,12:45,QF32,QF,744
LHR,SIN,1234567,21:15,17:45,12:30,BA11,BA,744
LHR,SIN,1234567,21:45,18:25,12:40,BA15,BA,777
LHR,SIN,1234567,22:00,18:35,12:35,QF10,QF,744
LHR,SOF,1234567,8:30,13:40,3:10,BA890,BA,319
LHR,STR,1234567,18:40,21:20,1:40,BA922,BA,320
LHR,STR,123457,13:40,16:25,1:45,BA920,BA,319
LHR,STR,123456,7:55,10:35,1:40,BA918,BA,319
LHR,STR,1234567,13:40,16:25,1:45,BA920,BA,319
LHR,STR,1234567,7:55,10:35,1:40,BA918,BA,319
LHR,SYD,1234567,11:15,20:05,21:50,QF32,QF,744
LHR,SYD,1234567,21:30,5:10,21:40,BA9,BA,744
LHR,SYD,1234567,21:45,5:25,21:40,QF2,QF,744
LHR,SYD,1234567,21:45,5:45,22:00,BA15,BA,777
LHR,TIP,1234567,9:25,15:00,3:35,BA898,BA,320
LHR,TLV,13467,8:30,15:10,4:40,BA165,BA,777
LHR,TLV,124567,8:30,15:10,4:40,BA165,BA,777
LHR,TLV,1234567,22:30,5:30,5:00,BA163,BA,767
LHR,TXL,7,11:00,13:50,1:50,BA992,BA,320
LHR,TXL,123457,19:20,22:10,1:50,BA988,BA,320
LHR,TXL,123456,7:00,9:50,1:50,BA990,BA,319
LHR,TXL,1267,8:45,11:30,1:45,BA982,BA,319
LHR,TXL,1234567,11:00,13:50,1:50,BA992,BA,320
LHR,TXL,123457,8:45,11:30,1:45,BA982,BA,319
LHR,TXL,1234567,19:20,22:10,1:50,BA988,BA,320
LHR,TXL,1234567,7:00,9:50,1:50,BA990,BA,319
LHR,TXL,67,8:45,11:30,1:45,BA982,BA,319
LHR,TXL,1234567,12:55,15:45,1:50,BA984,BA,319
LHR,TXL,1234567,15:45,18:35,1:50,BA986,BA,320
LHR,VCE,1234567,9:50,12:55,2:05,BA578,BA,320
LHR,VIE,1234567,18:40,21:55,2:15,BA706,BA,320
LHR,VIE,123456,14:35,17:55,2:20,BA704,BA,320
LHR,VIE,123457,6:45,10:05,2:20,BA696,BA,319
LHR,VIE,34567,10:55,14:10,2:15,BA700,BA,320
LHR,WAW,1234567,8:20,11:40,2:20,BA846,BA,320
LHR,WAW,1234567,12:15,15:35,2:20,BA850,BA,321
LHR,YUL,1234567,15:35,17:55,7:20,BA95,BA,777
LHR,YVR,1234567,17:05,18:40,9:35,BA85,BA,744
LHR,YYC,124567,16:10,18:40,9:30,BA103,BA,767
LHR,YYC,3,14:55,17:20,9:25,BA103,BA,767
LHR,YYZ,1234567,11:55,14:50,7:55,BA93,BA,777
LHR,YYZ,134567,16:15,19:35,8:20,BA99,BA,767
LHR,ZRH,1234567,8:50,11:45,1:55,BA712,BA,319
LHR,ZRH,1234567,15:40,18:20,1:40,BA718,BA,320
LHR,ZRH,123456,15:40,18:20,1:40,BA718,BA,320
LHR,ZRH,1234567,7:15,9:55,1:40,BA710,BA,320
LHR,ZRH,1234567,11:25,14:10,1:45,BA714,BA,319
LHR,ZRH,1234567,13:05,15:50,1:45,BA716,BA,320
LHR,ZRH,123457,19:00,22:00,2:00,BA720,BA,319
LIH,LAX,1234567,22:25,5:40,5:15,AA286,AA,757
LIL,MAD,137,18:40,20:55,2:15,IB8651,IB,CR2
LIL,MAD,5,12:45,15:00,2:15,IB8651,IB,CR2
LIM,AQP,6,19:15,20:40,1:25,LP119,LP,319
LIM,AQP,1234567,4:00,5:25,1:25,LP117,LP,319
LIM,AQP,1234567,4:55,6:20,1:25,LP115,LP,319
LIM,AQP,1234567,11:20,12:45,1:25,LP105,LP,319
LIM,AQP,1234567,15:50,17:15,1:25,LP109,LP,319
LIM,AQP,1234567,16:45,18:10,1:25,LP103,LP,319
LIM,AQP,1234567,18:10,19:35,1:25,LP100,LP,319
LIM,AQP,1234567,19:35,21:00,1:25,LP107,LP,319
LIM,BCN,1234567,20:55,17:25,14:30,IB6650,IB,346
LIM,CIX,1234567,4:00,5:25,1:25,LP272,LP,319
LIM,CIX,1234567,16:55,18:20,1:25,LP276,LP,319
LIM,CIX,1234567,20:10,21:35,1:25,LP278,LP,319
LIM,CJA,1234567,8:10,9:30,1:20,LP292,LP,319
LIM,CUZ,1234567,15:00,16:15,1:15,LP39,LP,319
LIM,CUZ,6,15:00,16:15,1:15,LP41,LP,319
LIM,CUZ,6,15:05,16:20,1:15,LP39,LP,319
LIM,CUZ,57,4:40,5:55,1:15,LP15,LP,319
LIM,CUZ,123457,15:00,16:15,1:15,LP39,LP,319
LIM,CUZ,1234567,5:40,6:55,1:15,LP17,LP,319
LIM,CUZ,1234567,5:50,7:05,1:15,LP25,LP,319
LIM,CUZ,1234567,6:05,7:20,1:15,LP123,LP,319
LIM,CUZ,1234567,7:40,8:55,1:15,LP19,LP,319
LIM,CUZ,1234567,8:35,9:50,1:15,LP73,LP,319
LIM,CUZ,1234567,9:25,10:40,1:15,LP27,LP,319
LIM,CUZ,1234567,9:40,10:55,1:15,LP71,LP,319
LIM,CUZ,1234567,12:20,13:35,1:15,LP37,LP,319
LIM,CUZ,1234567,13:15,14:30,1:15,LP35,LP,319
LIM,CUZ,1246,11:15,12:30,1:15,LP395,LP,319
LIM,CUZ,1246,11:30,12:45,1:15,LP111,LP,319
LIM,CUZ,1246,12:35,13:50,1:15,LP29,LP,319
LIM,CUZ,357,7:50,9:05,1:15,LP45,LP,319
LIM,CUZ,357,11:25,12:40,1:15,LP111,LP,319
LIM,CUZ,357,12:10,13:25,1:15,LP29,LP,319
LIM,GRU,1234567,0:50,8:40,4:50,LP765,LP,319
LIM,GRU,246,7:00,14:50,4:50,LP781,LP,319
LIM,GYE,1234567,10:40,12:40,2:00,LA2630,LA,763
LIM,IQT,1234567,6:45,8:30,1:45,LP374,LP,319
LIM,IQT,1234567,19:20,21:05,1:45,LP378,LP,319
LIM,IQT,1246,7:55,9:40,1:45,LP372,LP,319
LIM,IQT,1246,14:55,16:40,1:45,LP394,LP,319
LIM,IQT,357,15:00,16:45,1:45,LP380,LP,319
LIM,IQT,357,16:05,17:50,1:45,LP376,LP,319
LIM,JFK,1234567,23:50,7:30,7:40,LA530,LA,763
LIM,JUL,1234567,4:55,7:35,2:40,LP115,LP,319
LIM,JUL,1234567,6:05,8:40,2:35,LP123,LP,319
LIM,JUL,1234567,18:10,20:50,2:40,LP100,LP,319
LIM,JUL,1246,11:30,14:05,2:35,LP111,LP,319
LIM,JUL,357,11:25,14:00,2:35,LP111,LP,319
LIM,LAX,1234,1:30,7:05,8:35,LA600,LA,763
LIM,LAX,14567,1:40,7:15,8:35,LA2604,LA,763
LIM,LPB,12357,12:40,15:20,1:40,LA2567,LA,319
LIM,MAD,1234567,20:55,14:25,11:30,IB6650,IB,346
LIM,MAD,257,20:20,14:00,11:40,LA2706,LA,763
LIM,MDE,1234567,12:50,17:15,4:25,LA2580,LA,319
LIM,MEX,13457,13:20,18:05,5:45,LP626,LP,763
LIM,MIA,1234567,7:35,13:10,5:35,AA2110,AA,AB6
LIM,MIA,1234567,23:40,5:15,5:35,AA918,AA,AB6
LIM,PCL,1234567,4:30,5:40,1:10,LP352,LP,319
LIM,PCL,123456,4:30,5:40,1:10,LP352,LP,319
LIM,PCL,1234567,20:35,21:45,1:10,LP356,LP,319
LIM,PEM,1234567,8:35,11:10,2:35,LP73,LP,319
LIM,PEM,1234567,9:40,12:15,2:35,LP71,LP,319
LIM,PIU,1234567,4:25,6:00,1:35,LP302,LP,319
LIM,PIU,1234567,12:35,14:10,1:35,LP306,LP,319
LIM,PIU,1234567,16:05,17:40,1:35,LP308,LP,319
LIM,PIU,1234567,19:40,21:15,1:35,LP304,LP,319
LIM,SCL,1234567,7:25,17:00,7:35,LA2429,LA,763
LIM,SCL,6,7:25,16:50,7:25,LA2429,LA,763
LIM,SCL,123457,7:25,17:00,7:35,LA2429,LA,763
LIM,SCL,1234567,7:30,12:50,3:20,LA531,LA,763
LIM,SCL,1234567,21:25,2:50,3:25,LA635,LA,763
LIM,SCL,123457,12:45,18:20,3:35,LA643,LA,320
LIM,SCL,1234,0:40,6:00,3:20,LA601,LA,763
LIM,SCL,134567,14:50,20:25,3:35,LA2639,LA,319
LIM,SCL,567,1:10,6:45,3:35,LA633,LA,320
LIM,TBP,7,19:25,21:05,1:40,LP336,LP,319
LIM,TBP,1246,18:50,20:30,1:40,LP330,LP,319
LIM,TBP,357,15:05,16:45,1:40,LP334,LP,319
LIM,TCQ,123456,4:50,6:35,1:45,LP163,LP,319
LIM,TCQ,1234567,4:50,6:35,1:45,LP163,LP,319
LIM,TCQ,1234567,19:10,20:55,1:45,LP161,LP,319
LIM,TCQ,357,7:50,10:45,2:55,LP45,LP,319
LIM,TPP,1234567,20:15,21:35,1:20,LP256,LP,319
LIM,TPP,7,4:10,5:30,1:20,LP252,LP,319
LIM,TPP,7,20:35,21:55,1:20,LP256,LP,319
LIM,TPP,123456,20:15,21:35,1:20,LP256,LP,319
LIM,TPP,1234567,11:20,12:40,1:20,LP254,LP,319
LIM,TRU,1234567,9:15,10:25,1:10,LP202,LP,319
LIM,TRU,1234567,15:15,16:25,1:10,LP206,LP,319
LIM,TRU,6,16:00,17:15,1:15,LP206,LP,319
LIM,TRU,123457,9:15,10:25,1:10,LP202,LP,319
LIM,TRU,123457,15:15,16:25,1:10,LP206,LP,319
LIM,TRU,1234567,20:35,21:45,1:10,LP204,LP,319
LIM,UIO,1234567,0:40,2:55,2:15,LA2588,LA,319
LIM,UIO,1234567,12:50,15:05,2:15,LA2580,LA,319
LIM,VVI,12357,12:40,17:25,3:45,LA2567,LA,319
LIN,LHR,1234567,7:45,9:00,2:15,BA561,BA,320
LIN,LHR,1234567,12:00,13:10,2:10,BA565,BA,320
LIN,LHR,1234567,15:50,16:55,2:05,BA563,BA,319
LIN,LHR,1234567,18:55,20:00,2:05,BA569,BA,321
LIN,MAD,1234567,8:00,10:10,2:10,IB3635,IB,321
LIR,DFW,67,15:15,19:25,4:10,AA2182,AA,738
LIR,MIA,1234567,13:55,17:35,2:40,AA2130,AA,738
LIS,HEL,57,8:45,15:25,4:40,AY922,AY,319
LIS,LHR,1234567,10:50,13:35,2:45,BA501,BA,757
LIS,LHR,1234567,18:50,21:35,2:45,BA503,BA,320
LIS,LHR,123456,7:10,10:00,2:50,BA499,BA,757
LIS,LHR,7,7:25,10:15,2:50,BA499,BA,757
LIS,MAD,1234567,8:35,10:45,1:10,IB3107,IB,320
LIS,MAD,1234567,12:45,14:55,1:10,IB3109,IB,320
LIS,MAD,1234567,16:45,18:55,1:10,IB3103,IB,320
LIS,MAD,1234567,20:55,23:05,1:10,IB3105,IB,320
LIS,MAD,12345,7:00,9:10,1:10,IB3119,IB,320
LIS,MAD,1,10:15,12:25,1:10,IB3111,IB,320
LIS,MAD,234567,10:05,12:15,1:10,IB3111,IB,320
LIS,VLC,6,8:05,10:35,1:30,IB8241,IB,CR2
LIS,VLC,12345,8:35,11:05,1:30,IB8241,IB,CR2
LIS,VLC,7,8:20,10:50,1:30,IB8241,IB,CR2
LIS,ZAZ,6,17:15,19:50,1:35,IB8571,IB,CR2
LIS,ZAZ,6,15:30,18:05,1:35,IB8571,IB,CR2
LIS,ZAZ,2,12:30,15:05,1:35,IB8571,IB,CR2
LIS,ZAZ,7,11:35,14:10,1:35,IB8571,IB,CR2
LIT,DFW,1234567,11:20,12:40,1:20,AA3392,AA,CR7
LIT,DFW,1234567,14:50,16:10,1:20,AA3572,AA,ERD
LIT,DFW,1234567,17:50,19:15,1:25,AA3426,AA,ER4
LIT,DFW,1567,11:15,12:35,1:20,AA3392,AA,ER4
LIT,DFW,1567,14:45,16:05,1:20,AA3572,AA,ER4
LIT,DFW,1567,17:50,19:10,1:20,AA3426,AA,ER4
LIT,DFW,1234567,5:40,6:50,1:10,AA3746,AA,CR7
LIT,DFW,1234567,6:55,8:15,1:20,AA3534,AA,CR7
LIT,DFW,1234567,8:30,9:50,1:20,AA3368,AA,CR7
LIT,DFW,1234567,9:45,11:05,1:20,AA3726,AA,CR7
LIT,DFW,1234567,12:10,13:30,1:20,AA3842,AA,ER4
LIT,DFW,1234567,13:15,14:35,1:20,AA3398,AA,ER4
LIT,DFW,1234567,17:10,18:30,1:20,AA3538,AA,CR7
LIT,DFW,1234567,19:05,20:25,1:20,AA3358,AA,CR7
LIT,ORD,123457,18:20,20:10,1:50,AA4103,AA,ER4
LIT,ORD,157,18:25,20:15,1:50,AA4103,AA,CR7
LIT,ORD,1234567,6:15,8:05,1:50,AA3963,AA,ER4
LIT,ORD,1234567,12:45,14:35,1:50,AA3951,AA,ER4
LIT,ORD,1234567,15:35,17:25,1:50,AA4283,AA,ER4
LIT,ORD,123457,10:25,12:10,1:45,AA3959,AA,CR7
LJU,BUD,123457,20:00,21:10,1:10,MA489,MA,EM2
LJU,BUD,12345,9:45,10:55,1:10,MA487,MA,EM2
LOS,LHR,1234567,23:30,5:00,6:30,BA74,BA,744
LOS,MAD,246,22:50,3:55,5:05,IB3747,IB,319
LPA,AGP,7,9:15,12:30,2:15,IB8165,IB,CR9
LPA,AGP,7,18:00,21:15,2:15,IB8167,IB,CR2
LPA,AGP,15,19:20,22:35,2:15,IB8167,IB,CR2
LPA,AGP,12567,9:15,12:30,2:15,IB8165,IB,CR9
LPA,AGP,6,17:20,20:35,2:15,IB8167,IB,CR9
LPA,ALC,7,10:45,14:25,2:40,IB8805,IB,CR2
LPA,ALC,6,17:45,21:25,2:40,IB8805,IB,CR2
LPA,ALC,1257,17:40,21:20,2:40,IB8805,IB,CR2
LPA,CQM,3,12:00,15:35,2:35,IB8647,IB,CR2
LPA,CQM,6,13:25,17:00,2:35,IB8647,IB,CR2
LPA,DKR,25,20:15,22:35,2:20,IB6970,IB,321
LPA,GRX,12567,11:30,14:55,2:25,IB8203,IB,CR2
LPA,MAD,1234567,2:50,6:25,2:35,IB811,IB,321
LPA,MAD,1234567,7:00,10:35,2:35,IB817,IB,321
LPA,MAD,1234567,11:10,14:45,2:35,IB807,IB,321
LPA,MAD,1234567,13:25,17:00,2:35,IB839,IB,319
LPA,MAD,1234567,14:45,18:20,2:35,IB809,IB,320
LPA,MAD,1234567,19:45,23:20,2:35,IB813,IB,321
LPA,MAD,36,3:15,6:50,2:35,IB6971,IB,321
LPA,MAD,57,10:10,13:45,2:35,IB823,IB,320
LPA,SCQ,6,12:00,15:55,2:55,IB8081,IB,CR2
LPA,SCQ,1257,10:45,14:40,2:55,IB8081,IB,CR2
LPA,SDR,3,18:30,22:30,3:00,IB8099,IB,CR2
LPA,SDR,6,16:10,20:10,3:00,IB8099,IB,CR2
LPA,VLC,1257,18:00,21:50,2:50,IB8347,IB,CR2
LPA,VLC,6,19:50,23:40,2:50,IB8347,IB,CR2
LPB,IQQ,1357,11:00,13:05,1:05,LA965,LA,32S
LPB,LIM,12357,21:55,22:50,1:55,LA2566,LA,319
LPB,MIA,1234567,8:10,16:15,9:05,AA922,AA,757
LPB,SCL,1357,11:00,16:25,4:25,LA965,LA,32S
LPB,VVI,12357,16:20,17:25,1:05,LA2567,LA,319
LRD,DFW,1234567,7:45,9:05,1:20,AA3464,AA,ER4
LRD,DFW,1234567,11:40,13:00,1:20,AA3636,AA,ER4
LRD,DFW,1234567,15:30,16:45,1:15,AA3460,AA,ER4
LRD,DFW,123457,18:40,20:00,1:20,AA3556,AA,ER4
LRE,BNE,1,15:20,17:35,2:15,QF2531,QF,DH3
LRE,BNE,3,10:15,12:30,2:15,QF2531,QF,DH3
LRE,BNE,13,10:15,12:30,2:15,QF2531,QF,DH3
LRE,BNE,24,14:35,16:50,2:15,QF2533,QF,DH3
LRE,BNE,5,11:35,13:50,2:15,QF2535,QF,DH3
LRE,BNE,6,9:20,11:15,1:55,QF2533,QF,DH4
LRE,BNE,7,16:10,18:05,1:55,QF2535,QF,DH4
LRM,MIA,147,15:45,17:20,2:35,AA274,AA,738
LRM,SJU,1234567,18:00,19:12,1:12,AA5083,AA,AT7
LRM,SJU,1357,15:39,16:50,1:11,AA5029,AA,AT7
LSC,ANF,12346,15:05,16:35,1:30,LA330,LA,318
LSC,CPO,6,17:40,18:30,0:50,LA312,LA,318
LSC,SCL,57,15:20,16:20,1:00,LA303,LA,318
LSC,SCL,1234567,21:00,22:00,1:00,LA309,LA,318
LSC,SCL,57,18:30,19:30,1:00,LA307,LA,318
